seed,policy,forecast_samples,oracle_loss_mean,oracle_loss_subtype_particle,steps_subtype_particle,oracle_loss_subtype_flux,steps_subtype_flux,oracle_loss_subtype_thermal,steps_subtype_thermal,oracle_loss_macro_subtype_event,macro_subtype_event_count,rollout_path,oracle_loss_subtype_particle_staticnorm,oracle_loss_subtype_flux_staticnorm,oracle_loss_subtype_thermal_staticnorm,oracle_loss_macro_subtype_event_staticnorm
130,aoi,4096,1.4390113474530621,0.5345042519845592,1369,6.122474778518082,656,0.5500493125424992,1080,2.402342781015047,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed130_h075forecastctrl_20260718cleanpilot/rollout_aoi.npz,0.6467365349052343,0.9294986952746344,0.820119508461538,0.7987849128804688
130,random,4096,1.4402369323362325,0.5447411437101359,1369,6.065775935746589,656,0.5880085517585097,1080,2.3995085437384116,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed130_h075forecastctrl_20260718cleanpilot/rollout_random.npz,0.6591229132328492,0.9208908198180301,0.876716456948776,0.8189100633332185
130,feasible_static_projected,4096,1.4661230564955106,0.39111930548535345,1369,6.607560621466423,656,0.6806490623516456,1080,2.559776329767807,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed130_h075forecastctrl_20260718cleanpilot/rollout_feasible_static_projected.npz,0.47324440062910217,1.0031432057753071,1.014842781768786,0.8304101293910651
131,custom_ppo,4096,0.9150203524368318,0.5555959857046837,1233,3.234547896201615,601,0.27834142555945335,814,1.3561617691552508,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed131_h075forecastctrl_20260718cleanpilot/rollout_custom_ppo.npz,0.7954303251956631,0.4663764211082893,0.35526026047258275,0.5390223355921784
131,full_open_unconstrained,4096,0.9548636433290052,0.6184062661519749,1233,3.3396884938637723,601,0.30546625861485793,814,1.4211870062102017,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed131_h075forecastctrl_20260718cleanpilot/rollout_full_open_unconstrained.npz,0.8853539443133426,0.48153622001200813,0.3898809614234731,0.585590375249608
131,secondary_validation_selected_static,4096,1.3684284672392084,0.6079337305005226,1233,6.411088513899998,601,0.2786945815337772,814,2.4325722753114323,3,reports/aggregate/pdppo_secondary_forecaster_24seed_20260718/seed131/rollout_secondary_validation_selected_static.npz,0.870360725043962,0.9243890065849162,0.3557110100624922,0.7168202472304568
131,validation_selected_static,4096,1.0039861916188968,0.5788657374905447,1233,3.1977581716998458,601,0.8131330390491938,814,1.529918982746528,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed131_h075forecastctrl_20260718cleanpilot/rollout_validation_selected_static.npz,0.8287449399633949,0.4610718590497574,1.0378399646076983,0.7758855878736169
131,random,4096,1.38288346701875,0.6282452635021288,1233,5.811570269923222,601,0.6064741797033845,814,2.3487632377095786,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed131_h075forecastctrl_20260718cleanpilot/rollout_random.npz,0.8994401455516504,0.8379468879372514,0.7740715368481834,0.8371528567790284
131,round_robin,4096,1.3888592914104918,0.6346742926721597,1233,5.882619760233354,601,0.6234519976359231,814,2.380248683513812,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed131_h075forecastctrl_20260718cleanpilot/rollout_round_robin.npz,0.9086443962931743,0.8481912275098139,0.7957411248688908,0.8508589162239596
131,aoi,4096,1.4279119963829416,0.6509344060445941,1233,6.0585359917841775,601,0.6227563642282173,814,2.4440755873523297,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed131_h075forecastctrl_20260718cleanpilot/rollout_aoi.npz,0.931923519253628,0.8735558797327336,0.7948532552134192,0.866777551399927
131,feasible_static_projected,4096,1.3889479363492359,0.5385149760200088,1233,6.214325885206744,601,0.7813840068386136,814,2.511408289355122,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed131_h075forecastctrl_20260718cleanpilot/rollout_feasible_static_projected.npz,0.7709759492863075,0.8960185964000553,0.9973171806555341,0.8881039087806323
132,custom_ppo,4096,0.700787881732025,0.47566918722284757,854,3.410813713585086,411,0.264948410980278,1113,1.383810437262737,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed132_h075forecastctrl_20260718cleanpilot/rollout_custom_ppo.npz,0.851340677127568,0.48526682194178483,0.3070582737802639,0.5478885909498722
132,full_open_unconstrained,4096,0.7722764893746568,0.5221755092336288,854,3.540819914844698,411,0.2795115837703155,1113,1.4475023359495474,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed132_h075forecastctrl_20260718cleanpilot/rollout_full_open_unconstrained.npz,0.9345765156785781,0.5037631988816046,0.32393606021849053,0.5874252582595577
132,secondary_validation_selected_static,4096,1.0301629509185828,0.43982122196607265,854,6.70075003412822,411,0.27153503922155797,1113,2.4707020984386165,3,reports/aggregate/pdppo_secondary_forecaster_24seed_20260718/seed132/rollout_secondary_validation_selected_static.npz,0.787180895844425,0.9533360502030807,0.31469175491841017,0.6850695669886386
132,validation_selected_static,4096,0.8263941002784639,0.377823452496392,854,3.3617311978048803,411,0.8068550423640846,1113,1.5154698975551189,3,reports/v31_scenebal2_matched_reward_forecast_noexactevent_seed132_h075forecastctrl_20260718cleanpilot/rollout_validation_selected_static.npz,0.6762188565564162,0.47828370341182774,0.9350934228386802,0.6965319942689746
