step,loss,policy_loss,value_loss,entropy_mean,awbc_loss,prior_kl_loss,soc_aux_loss,subtype_aux_loss,subtype_aux_accuracy,advantage_mean,advantage_std,event_rate,awbc_label_rate,greedy_unique_actions,bc_pretrain,bc_steps,bc_accuracy,forecast_weighted_mae_overall,reward_mean
29696,80.12455558776855,-0.04207732067152392,159.7375771999359,2.999023038893938,0.0,0.0,0.0,0.16953381546773016,0.9403076171875,-1.7484385967254639,13.391429901123047,0.3277907967567444,0.0,22,0,0,,,
30720,47.01433905959129,-0.04234120561250165,93.64158898591995,2.9726031236350536,0.0,0.0,0.0,0.11816349855507724,0.9627685546875,-1.6639788150787354,11.26975154876709,0.2226598560810089,0.0,22,0,0,,,
31744,83.52794027328491,-0.03112695008837818,166.5860072374344,3.0194864608347416,0.0,0.0,0.0,0.20899525948334485,0.925537109375,-3.80391263961792,14.220582008361816,0.3205763101577759,0.0,22,0,0,,,
32768,58.18764907121658,-0.034529341512097744,115.90995019674301,3.024946004152298,0.0,0.0,0.0,0.15066078468225896,0.93798828125,-2.0640640258789062,12.887476921081543,0.3221387267112732,0.0,22,0,0,,,
33792,54.24412098526955,-0.05277644823945593,108.05594545602798,2.9889059364795685,0.0,0.0,0.0,0.11975544405868277,0.9556884765625,-2.5692834854125977,13.637626647949219,0.3493001461029053,0.0,22,0,0,,,
34816,63.98161035776138,-0.041146985968225636,127.51492583751678,3.002251762896776,0.0,0.0,0.0,0.1653784328373149,0.9376220703125,-4.071649551391602,14.403868675231934,0.34371617436408997,0.0,22,0,0,,,
35840,113.2826966047287,-0.0275702853614348,226.18867528438568,2.983742196112871,0.0,0.0,0.0,0.13988015981158242,0.94775390625,-8.788400650024414,26.22611427307129,0.2959136962890625,0.0,22,0,0,,,
36864,84.06878763437271,-0.0422665140213212,167.64918792247772,2.961962725967169,0.0,0.0,0.0,0.16461856372188777,0.9456787109375,-3.502269983291626,16.7333984375,0.18587364256381989,0.0,22,0,0,,,
37888,89.20133298635483,-0.03643373395607341,177.92895197868347,2.9915625266730785,0.0,0.0,0.0,0.17816339631099254,0.931396484375,-7.7866716384887695,13.489013671875,0.3635518252849579,0.0,22,0,0,,,
38912,84.6296855211258,-0.04627132356836228,168.8161654472351,2.987460106611252,0.0,0.0,0.0,0.17878318659495562,0.9365234375,-1.1296794414520264,16.299142837524414,0.3218664526939392,0.0,22,0,0,,,
39936,91.2838563323021,-0.04269471991392493,182.07852065563202,3.0068826749920845,0.0,0.0,0.0,0.16337023116648197,0.93896484375,-4.455364227294922,14.725479125976562,0.32153403759002686,0.0,22,0,0,,,
40960,118.26125133037567,-0.04278111149176311,236.08471703529358,3.0178733579814434,0.0,0.0,0.0,0.17504683078732342,0.9332275390625,-6.927849769592285,17.35179901123047,0.3373456299304962,0.0,22,0,0,,,
41984,87.13322240114212,-0.039075822780432645,173.8002940416336,3.0134767927229404,0.0,0.0,0.0,0.1479156865971163,0.950927734375,-5.292222499847412,15.703697204589844,0.3470117449760437,0.0,22,0,0,,,
43008,45.93714760243893,-0.04138468409655616,91.39306680858135,3.008679948747158,0.0,0.0,0.0,0.1731403039302677,0.9425048828125,5.878657341003418,12.433961868286133,0.23775812983512878,0.0,22,0,0,,,
44032,65.71863082051277,-0.030697283291374333,130.98256868124008,3.01913158595562,0.0,0.0,0.0,0.15642650180961937,0.9461669921875,-0.45504724979400635,14.761638641357422,0.3320377469062805,0.0,22,0,0,,,
45056,90.54089468717575,-0.03632571158686915,180.64335453510284,3.0136645287275314,0.0,0.0,0.0,0.16383876302279532,0.9405517578125,-3.463657855987549,14.545846939086914,0.33681005239486694,0.0,22,0,0,,,
46080,57.67172268033028,-0.042094875665497966,114.93869864940643,2.99624440446496,0.0,0.0,0.0,0.15794591850135475,0.9420166015625,-4.430078029632568,16.331684112548828,0.32241684198379517,0.0,22,0,0,,,
47104,97.5558420419693,-0.04449624762582971,194.69097197055817,3.0078094601631165,0.0,0.0,0.0,0.14766723685897887,0.943359375,-2.9820990562438965,14.91719913482666,0.3707849979400635,0.0,22,0,0,,,
48128,94.91724610328674,-0.040653939300682396,189.37217158079147,3.001385509967804,0.0,0.0,0.0,0.19153069250751287,0.915283203125,-3.2195043563842773,18.8834228515625,0.3566453754901886,0.0,22,0,0,,,
49152,75.56532990932465,-0.034692095301579684,150.61880749464035,3.0047642588615417,0.0,0.0,0.0,0.1709568410879001,0.939697265625,-4.585482597351074,22.061485290527344,0.34547269344329834,0.0,22,0,0,,,
50176,95.30095237493515,-0.028860941893071868,190.09835016727448,2.9749191403388977,0.0,0.0,0.0,0.1447453360306099,0.9486083984375,-2.5217738151550293,15.388269424438477,0.34384024143218994,0.0,22,0,0,,,
