step,loss,policy_loss,value_loss,entropy_mean,awbc_loss,prior_kl_loss,soc_aux_loss,subtype_aux_loss,subtype_aux_accuracy,advantage_mean,advantage_std,event_rate,awbc_label_rate,greedy_unique_actions,bc_pretrain,bc_steps,bc_accuracy,forecast_weighted_mae_overall,reward_mean
29696,41.09507654607296,-0.05615200922329677,82.30300635099411,2.7181095369160175,0.0,0.0,0.0,0.18029253336135298,0.9346923828125,-1.095241904258728,11.225468635559082,0.31691086292266846,0.0,22,0,0,,,
30720,143.2302903831005,-0.05465049424674362,286.5546029806137,2.647199124097824,0.0,0.0,0.0,0.20194482745137066,0.932373046875,-5.162578582763672,18.748920440673828,0.24279917776584625,0.0,20,0,0,,,
31744,27.584575563669205,-0.04886729086865671,55.25838628411293,2.585298214107752,0.0,0.0,0.0,0.18651902774581686,0.9447021484375,1.3917241096496582,10.07929801940918,0.16974914073944092,0.0,22,0,0,,,
32768,21.77587864547968,-0.049466148183455516,43.66135826706886,2.5782847478985786,0.0,0.0,0.0,0.1541041570599191,0.9566650390625,-0.4588491916656494,9.923697471618652,0.2247292399406433,0.0,22,0,0,,,
33792,28.019181214272976,-0.04002624253371323,56.10948480665684,2.7170329242944717,0.0,0.0,0.0,0.19602011051028967,0.9310302734375,-1.5523030757904053,12.480998992919922,0.28947046399116516,0.0,22,0,0,,,
34816,58.62158203125,-0.045697353987634415,117.34316402673721,2.7421495020389557,0.0,0.0,0.0,0.16846696694847196,0.938720703125,-2.136301040649414,13.239250183105469,0.3463810682296753,0.0,22,0,0,,,
35840,36.33137792348862,-0.04179207773813687,72.77188104391098,2.797281164675951,0.0,0.0,0.0,0.14391741179861128,0.9501953125,-1.7423210144042969,10.627596855163574,0.3370061218738556,0.0,21,0,0,,,
36864,148.18547612428665,-0.03998167136160191,296.4568988084793,2.691422913223505,0.0,0.0,0.0,0.16945549502270296,0.947509765625,-5.060641765594482,20.11081886291504,0.2703360319137573,0.0,22,0,0,,,
37888,45.95718213915825,-0.04659935215022415,92.00177249312401,2.6924774944782257,0.0,0.0,0.0,0.1891477038152516,0.9293212890625,0.055564433336257935,14.003118515014648,0.3204752504825592,0.0,22,0,0,,,
38912,134.4325092434883,-0.040761722266324796,268.9829249382019,2.6996377781033516,0.0,0.0,0.0,0.1193386193481274,0.957763671875,-3.2740583419799805,18.583858489990234,0.2577752470970154,0.0,22,0,0,,,
39936,55.15665349364281,-0.04812173380196327,110.38308626413345,2.677051767706871,0.0,0.0,0.0,0.2225761335575953,0.922119140625,-0.32701075077056885,14.455406188964844,0.28461021184921265,0.0,22,0,0,,,
40960,161.06343480944633,-0.04735840216744691,322.24725246429443,2.629116967320442,0.0,0.0,0.0,0.13250056304968894,0.9530029296875,-4.241518974304199,19.946025848388672,0.28726059198379517,0.0,22,0,0,,,
41984,31.35828035324812,-0.044691856441204436,62.8240657299757,2.6367327347397804,0.0,0.0,0.0,0.1455805001896806,0.94677734375,-1.5071449279785156,11.672663688659668,0.37268561124801636,0.0,22,0,0,,,
43008,87.32654961943626,-0.03576902562963369,174.72861802577972,2.5711896382272243,0.0,0.0,0.0,0.16478054842446,0.93505859375,-6.150242328643799,17.69266128540039,0.3802150785923004,0.0,22,0,0,,,
44032,47.27056133747101,-0.03581246722933429,94.63447827100754,2.5441166870296,0.0,0.0,0.0,0.13338993507204577,0.9482421875,-3.118177890777588,12.416940689086914,0.3351019024848938,0.0,22,0,0,,,
45056,39.00736480951309,-0.049828491963126,78.12665340304375,2.5500105656683445,0.0,0.0,0.0,0.14955502760130912,0.95849609375,0.628685474395752,12.057121276855469,0.25827378034591675,0.0,22,0,0,,,
46080,49.167015701532364,-0.04159815950697521,98.43137210607529,2.6121723987162113,0.0,0.0,0.0,0.15057039167732,0.947265625,-0.6100068092346191,12.90077018737793,0.32868248224258423,0.0,22,0,0,,,
47104,81.4373748600483,-0.04289966785290744,162.95524042844772,2.635907392948866,0.0,0.0,0.0,0.18457441998180002,0.9320068359375,-1.0141844749450684,16.59639549255371,0.3138217031955719,0.0,22,0,0,,,
48128,35.974950939416885,-0.056039452600089135,72.083939909935,2.6559859849512577,0.0,0.0,0.0,0.14046696131117642,0.9530029296875,-4.729244232177734,12.759790420532227,0.33430469036102295,0.0,22,0,0,,,
49152,78.54693031311035,-0.04703509318460419,157.19147372245789,2.5919900313019753,0.0,0.0,0.0,0.16689347114879638,0.939453125,-3.471544027328491,15.964054107666016,0.37105661630630493,0.0,22,0,0,,,
50176,28.967797107994556,-0.059848995617358014,58.06351839005947,2.576494548469782,0.0,0.0,0.0,0.15805662609636784,0.9434814453125,-3.2791128158569336,11.971620559692383,0.3276057839393616,0.0,22,0,0,,,
