step,loss,policy_loss,value_loss,entropy_mean,awbc_loss,prior_kl_loss,soc_aux_loss,subtype_aux_loss,subtype_aux_accuracy,advantage_mean,advantage_std,event_rate,awbc_label_rate,greedy_unique_actions,bc_pretrain,bc_steps,bc_accuracy,forecast_weighted_mae_overall,reward_mean
34816,84.35052728652954,-0.026663979595468845,168.20113730430603,3.0064914524555206,0.0,0.0,0.0,0.20109392306767404,0.922607421875,-4.8693132400512695,15.479901313781738,0.27478960156440735,0.0,22,0,0,,,
35840,85.44299617409706,-0.03659286064794287,170.37907469272614,2.999666154384613,0.0,0.0,0.0,0.22807134385220706,0.9100341796875,-5.592742443084717,16.87813377380371,0.3153406083583832,0.0,21,0,0,,,
36864,123.25372290611267,-0.0554599296010565,246.13028061389923,3.001118630170822,0.0,0.0,0.0,0.14468416920863092,0.9432373046875,-5.657499313354492,17.405550003051758,0.3533141613006592,0.0,22,0,0,,,
37888,36.09763294458389,-0.03561064011591952,71.81092762947083,2.987483061850071,0.0,0.0,0.0,0.17871769040357322,0.932861328125,1.4333617687225342,12.028838157653809,0.24612180888652802,0.0,21,0,0,,,
38912,204.37448179721832,-0.0527940939994096,408.3936548233032,3.002923432737589,0.0,0.0,0.0,0.1381648028618656,0.9473876953125,-15.334989547729492,21.385469436645508,0.37509021162986755,0.0,22,0,0,,,
39936,185.1358059644699,-0.039437032508431,369.8098421096802,3.0081893540918827,0.0,0.0,0.0,0.1665723395999521,0.9345703125,-6.0185441970825195,21.951953887939453,0.37533193826675415,0.0,22,0,0,,,
40960,155.9064638018608,-0.058309917392762145,311.42655181884766,2.9792967215180397,0.0,0.0,0.0,0.15940968529321253,0.93798828125,-6.398739814758301,20.659908294677734,0.33270084857940674,0.0,22,0,0,,,
41984,46.43089333176613,-0.043153934113433934,92.39492547512054,2.9832956604659557,0.0,0.0,0.0,0.1884755833307281,0.9295654296875,4.289242744445801,12.798513412475586,0.3025099039077759,0.0,22,0,0,,,
43008,146.9981861114502,-0.04132672742343857,293.5665626525879,2.9939621426165104,0.0,0.0,0.0,0.06636203825473785,0.979736328125,-7.533525466918945,19.54422378540039,0.303838849067688,0.0,22,0,0,,,
44032,142.2867133617401,-0.03948174970992113,284.11301308870316,3.012669324874878,0.0,0.0,0.0,0.17500473407562822,0.9342041015625,-4.18056583404541,19.341079711914062,0.33546018600463867,0.0,22,0,0,,,
45056,125.01478108763695,-0.058446771778108086,249.6755874156952,3.0027689300477505,0.0,0.0,0.0,0.1264128178008832,0.949462890625,-3.7975454330444336,18.45425033569336,0.36063194274902344,0.0,22,0,0,,,
46080,39.05203518271446,-0.038970120760495774,77.61208271980286,3.002697631716728,0.0,0.0,0.0,0.15152708848472685,0.9412841796875,-0.7116166949272156,13.277141571044922,0.3312184810638428,0.0,22,0,0,,,
47104,134.95524835586548,-0.031272370391889126,269.4062831401825,2.9925708658993244,0.0,0.0,0.0,0.15575580159202218,0.94482421875,-7.172942161560059,19.078889846801758,0.2669067084789276,0.0,22,0,0,,,
48128,101.12035489082336,-0.04066335446987068,201.66980624198914,2.9993232376873493,0.0,0.0,0.0,0.2251079767011106,0.914306640625,-2.0531318187713623,20.603572845458984,0.33897706866264343,0.0,22,0,0,,,
49152,63.160558342933655,-0.04052221163874492,125.86700934171677,3.003112103790045,0.0,0.0,0.0,0.2245570165105164,0.928955078125,-1.6287347078323364,17.415664672851562,0.2143324613571167,0.0,22,0,0,,,
50176,80.37267810106277,-0.036891772847639004,160.19831067323685,3.0241326317191124,0.0,0.0,0.0,0.24564931239001453,0.90625,-1.0948383808135986,14.370198249816895,0.3133260905742645,0.0,22,0,0,,,
