seed,sensor_id,duty_all,duty_event,duty_non_event,event_minus_non_event
1204,surface_temp_ir,0.7222222222222222,0.497737556561086,0.9291075896580484,-0.4313700330969624
1205,fc4_flux,0.3836805555555556,0.4628712871287129,0.19767441860465115,0.26519686852406177
1205,laser_disdrometer,0.06293402777777778,0.08353960396039604,0.014534883720930232,0.06900472023946581
1205,met_station_core,0.1579861111111111,0.0,0.5290697674418605,-0.5290697674418605
1205,radiometer_basic,1.0,1.0,1.0,0.0
1205,shielded_thermo_hygro,0.8420138888888888,1.0,0.47093023255813954,0.5290697674418605
1205,surface_temp_ir,0.5533854166666666,0.4535891089108911,0.7877906976744186,-0.33420158876352746
1206,fc4_flux,0.2799479166666667,0.44709626093874305,0.07927411652340019,0.3678221444153429
1206,laser_disdrometer,0.0954861111111111,0.14797136038186157,0.03247373447946514,0.11549762590239643
1206,met_station_core,0.3563368055555556,0.0,0.7841451766953199,-0.7841451766953199
1206,radiometer_basic,0.9045138888888888,0.8520286396181385,0.9675262655205349,-0.11549762590239643
1206,shielded_thermo_hygro,0.6245659722222222,0.4049323786793954,0.8882521489971347,-0.48331977031773926
1206,surface_temp_ir,0.6436631944444444,1.0,0.21585482330468003,0.78414517669532
1207,fc4_flux,0.83984375,0.979845880260818,0.45705024311183146,0.5227956371489866
1207,laser_disdrometer,0.005642361111111111,0.004149377593360996,0.009724473257698542,-0.005575095664337546
1207,met_station_core,0.1545138888888889,0.016004742145820983,0.5332252836304701,-0.5172205414846491
1207,radiometer_basic,0.16015625,0.02015411973918198,0.5429497568881686,-0.5227956371489866
1207,shielded_thermo_hygro,0.8454861111111112,0.983995257854179,0.46677471636953,0.5172205414846489
1207,surface_temp_ir,0.9943576388888888,0.995850622406639,0.9902755267423015,0.005575095664337559
1208,fc4_flux,0.33203125,0.47004279600570614,0.11751662971175167,0.3525261662939545
1208,laser_disdrometer,0.3728298611111111,0.5256776034236804,0.1352549889135255,0.3904226145101549
1208,met_station_core,0.2951388888888889,0.0042796005706134095,0.7472283813747228,-0.7429487808041094
1208,radiometer_basic,0.2951388888888889,0.0042796005706134095,0.7472283813747228,-0.7429487808041094
1208,shielded_thermo_hygro,0.3502604166666667,0.4985734664764622,0.1197339246119734,0.3788395418644888
1208,surface_temp_ir,0.6892361111111112,0.9671897289586305,0.2572062084257206,0.7099835205329099
1209,fc4_flux,0.6332465277777778,0.9681274900398407,0.23260247855100094,0.7355250114888398
1209,laser_disdrometer,0.018229166666666668,0.03187250996015936,0.0019065776930409914,0.02996593226711837
1209,met_station_core,0.3615451388888889,0.0,0.7940896091515729,-0.7940896091515729
1209,radiometer_basic,0.7330729166666666,0.5545816733067729,0.9466158245948523,-0.3920341512880794
1209,shielded_thermo_hygro,0.6384548611111112,1.0,0.20591039084842708,0.7940896091515729
1209,surface_temp_ir,0.0,0.0,0.0,0.0
1210,fc4_flux,0.033854166666666664,0.04476670870113493,0.009749303621169917,0.035017405079965015
1210,laser_disdrometer,0.013888888888888888,0.015762925598991173,0.009749303621169917,0.0060136219778212565
