seed,candidate,selected_sensor_ids,steady_cost,condition,operating_condition,event_subtype_id,oracle_loss
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.8082973957061768
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.805004835128784
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.8006649017333984
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.799999475479126
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.8032310009002686
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.7991738319396973
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.80552339553833
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.8075270652770996
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.808687448501587
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.807324171066284
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.809561252593994
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.819640874862671
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.820909023284912
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.826467990875244
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.5547871589660645
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.2830650806427
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,2.0164995193481445
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,1.739843487739563
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,1.481608510017395
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,1.2114582061767578
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.9568832516670227
7184,candidate_000,cr1000xe_backbone,0.4104,particle,transport,1,0.7036693096160889
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.7147136330604553
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.7421810626983643
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.7595366835594177
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.7889059782028198
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.7946774363517761
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8036805987358093
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8236933946609497
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.813204288482666
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8237529993057251
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8177395462989807
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8069913387298584
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.805756151676178
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8077172636985779
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.81181800365448
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8174247145652771
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8198379278182983
7184,candidate_000,cr1000xe_backbone,0.4104,particle,particle,1,0.8113720417022705
7184,candidate_000,cr1000xe_backbone,0.4104,calm,particle,0,0.8197208642959595
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.8288507461547852
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.8390591740608215
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.8480933904647827
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.85413658618927
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.8572009801864624
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.9013922214508057
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.8986702561378479
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.8638471364974976
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.8219909071922302
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.7990286946296692
7184,candidate_000,cr1000xe_backbone,0.4104,calm,thermal,0,0.7608822584152222
